name,time (ms),CARR.AverageLayersDl,DRB.UEThpDl,DRB.UEThpUl,MM.HoExeInterReq,MM.HoExeInterSucc,MM.HoExeIntraReq,MM.HoExeIntraSucc,PEE.AvgPower,PEE.Energy,QosFlow.TotPdcpPduVolumeDl,QosFlow.TotPdcpPduVolumeUl,RRC.ConnEstabAtt.mo-Data,RRC.ConnEstabAtt.mo-VideoCall,RRC.ConnEstabAtt.mo-VoiceCall,RRC.ConnEstabFailCause.NetworkReject,RRC.ConnEstabSucc.mo-Data,RRC.ConnEstabSucc.mo-VideoCall,RRC.ConnEstabSucc.mo-VoiceCall,RRC.ConnMax,RRC.ConnMean,RRU.MaxLayerDlMimo,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,Viavi.Cell.AverageBeamsDl,Viavi.Cell.Name,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.NrCgi,Viavi.NrPci,Viavi.PEE.EnergyEfficiency,Viavi.QoS.Score,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Radio.power,Viavi.isEnergySaving,_FrameCnt,_Ns3FrameCnt
CellReports,1721196519609,1,0.01549999974668026,0.022255200892686844,0,0,16,16,69.76261138916016,0.021446858507341567,15.5,22.25520133972168,0,0,0,0,0,0,0,6,4,1,273,273,9,100,25,273,1,S2/N77/C3,-500,1136,25,2,4240821235048454,6,295.9522399902344,40,1,240,37,0,978,979
CellReports,1721196519609,1,0.02677440270781517,0.01944960094988346,0,0,17,17,86.6439208984375,0.025060395953385484,26.774402618408203,19.449600219726562,0,0,0,0,0,0,0,11,6,1,273,273,15,100,42,273,1,S3/N77/C2,1042,1095,25,3,4240821235048456,8,308.80413818359375,56,1,120,37,0,978,979
CellReports,1721196518604,1,0.02064640074968338,0.022726399824023247,0,0,16,16,69.76261138916016,0.021427480003718302,20.646400451660156,22.72640037536621,0,0,0,0,0,0,0,6,4,1,273,273,10,100,28,273,1,S2/N77/C3,-500,1136,25,2,4240821235048454,6,296.0439758300781,54,1,240,37,0,977,978
CellReports,1721196518604,1,0.02675599977374077,0.01944960094988346,0,0,17,17,86.6439208984375,0.025036328197950587,26.756000518798828,19.449600219726562,0,0,0,0,0,0,0,11,6,1,273,273,15,100,42,273,1,S3/N77/C2,1042,1095,25,3,4240821235048456,8,309.2288818359375,56,1,120,37,0,977,978
CellReports,1721196518604,1,0.02898159809410572,0.043143197894096375,0,0,29,29,56.257568359375,0.015213283502942961,28.981597900390625,43.14319610595703,0,0,0,0,0,0,0,7,6,1,273,273,7,100,20,273,1,S8/N77/C1,753,-1161,25,8,4240821235048470,22,461.7476501464844,63,1,0,37,0,977,978
CellReports,1721196518604,1,0.05978880450129509,0.04344959929585457,0,0,11,11,59.63383102416992,0.01855390649354993,59.78880310058594,43.44960021972656,0,0,0,0,0,0,0,8,6,1,273,273,15,100,42,273,1,S3/N77/C1,1042,1095,25,3,4240821235048455,7,457.5523376464844,100,1,0,37,0,977,978
CellReports,1721196518604,1,0.0357264019548893,0.03797920048236847,0,0,27,27,56.257568359375,0.017279367851148246,35.726402282714844,37.97920227050781,0,0,0,0,0,0,0,12,4,1,273,273,10,100,27,273,1,S7/N77/C1,-548,-1209,25,7,4240821235048467,19,472.4270935058594,90,1,0,37,0,977,978
CellReports,1721196518604,1,0.04047520086169243,0.039927199482917786,0,0,25,25,69.76261138916016,0.017342203825424077,40.47520065307617,39.92720031738281,0,0,0,0,0,0,0,8,5,1,273,273,11,100,31,273,1,S5/N77/C3,1425,-88,25,5,4240821235048463,15,556.4241333007812,81,1,240,37,0,977,978
CellReports,1721196518604,1,0.00996480043977499,0.03651760146021843,0,0,11,11,52.88130569458008,0.012971821136982755,9.964800834655762,36.517601013183594,0,0,0,0,0,0,0,7,3,1,273,273,2,100,7,273,1,S7/N77/C3,-548,-1209,25,7,4240821235048469,21,188.81529235839844,33,1,240,37,0,977,978
CellReports,1721196518604,1,0.04448240250349045,0.041280798614025116,0,0,20,20,52.88130569458008,0.014504268629024123,44.48240280151367,41.280799865722656,0,0,0,0,0,0,0,5,5,1,273,273,11,100,32,273,1,S1/N77/C2,-1655,1065,25,1,4240821235048450,2,364.22698974609375,89,1,120,37,0,977,978
CellReports,1721196518604,1,0.05978880450129509,0.04344959929585457,0,0,15,15,69.76261138916016,0.019952241383778678,59.78880310058594,43.44960021972656,0,0,0,0,0,0,0,9,6,1,273,273,15,100,42,273,1,S2/N77/C1,-500,1136,25,2,4240821235048452,4,567.7310180664062,100,1,0,37,0,977,978
CellReports,1721196518604,1,0.02149279974400997,0.03914400190114975,0,0,16,16,56.257568359375,0.016368715149329152,21.492799758911133,39.14400100708008,0,0,0,0,0,0,0,9,4,1,273,273,6,100,16,273,1,S4/N77/C2,-1015,-80,25,4,4240821235048459,11,395.5378723144531,62,1,120,37,0,977,978
CellReports,1721196518604,1,0.01992960087954998,0.04344960302114487,0,0,10,10,52.88130569458008,0.016320884780850545,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S1/N77/C3,-1655,1065,25,1,4240821235048451,3,376.87420654296875,100,1,240,37,0,977,978
CellReports,1721196518604,1,0.02969280071556568,0.038068801164627075,0,0,18,18,63.01008987426758,0.014917860638810076,29.692800521850586,38.06880187988281,0,0,0,0,0,0,0,7,6,1,273,273,8,100,24,273,1,S8/N77/C3,753,-1161,25,8,4240821235048472,24,470.89599609375,61,1,240,37,0,977,978
CellReports,1721196518604,1,0.04697360098361969,0.03289920091629028,0,0,15,15,90.02017974853516,0.020534646458783484,46.973602294921875,32.899200439453125,0,0,0,0,0,0,0,11,11,1,273,273,16,100,44,273,1,S4/N77/C3,-1015,-80,25,4,4240821235048460,12,522.1229248046875,60,1,240,37,0,977,978
CellReports,1721196518604,1,0.006930400151759386,0.02680160105228424,0,0,26,26,42.75252151489258,0.014966628857651045,6.930400371551514,26.80160140991211,0,0,0,0,0,0,0,9,2,1,273,273,2,100,8,273,1,S7/N77/C2,-548,-1209,25,7,4240821235048468,20,162.1050567626953,70,1,120,37,0,977,978
CellReports,1721196518604,1,0.050377603620290756,0.04254399612545967,0,0,8,8,86.6439208984375,0.017963998615646775,50.37760543823242,42.54399490356445,0,0,0,0,0,0,0,6,6,1,273,273,12,100,35,273,1,S6/N77/C3,-1654,-890,25,6,4240821235048466,18,690.0519409179688,84,1,240,37,0,977,978
CellReports,1721196518604,1,0.009984799660742283,0.04344960302114487,0,0,18,18,42.75252151489258,0.013416362208725361,9.9847993850708,43.44960403442383,0,0,0,0,0,0,0,7,3,1,273,273,5,100,14,273,1,S5/N77/C1,1425,-88,25,5,4240821235048461,13,264.0686340332031,33,1,0,37,0,977,978
CellReports,1721196518604,1,0.04852000251412392,0.043136000633239746,0,0,36,36,49.50504684448242,0.016040467522514947,48.52000427246094,43.13600158691406,0,0,0,0,0,0,0,8,6,1,273,273,12,100,34,273,1,S3/N77/C3,1042,1095,25,3,4240821235048457,9,325.7526550292969,81,1,240,37,0,977,978
CellReports,1721196518604,1,0.03948719799518585,0.04044239968061447,0,0,19,19,49.50504684448242,0.019625869457689158,39.48719787597656,40.44239807128906,0,0,0,0,0,0,0,11,5,1,273,273,10,100,29,273,1,S5/N77/C2,1425,-88,25,5,4240821235048462,14,315.1032409667969,79,1,120,37,0,977,978
CellReports,1721196518604,1,0.01992960087954998,0.04344960302114487,0,0,14,14,52.88130569458008,0.014445184056197642,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S8/N77/C2,753,-1161,25,8,4240821235048471,23,376.87420654296875,100,1,120,37,0,977,978
CellReports,1721196518604,0,0,0,0,0,16,16,36,0.012582613236617204,0,0,0,0,0,0,0,0,0,4,0,0,273,273,0,0,0,0,1,S4/N77/C1,-1015,-80,25,4,4240821235048458,10,0,,1,0,37,0,977,978
CellReports,1721196518604,1,0.016516800969839096,0.03550960123538971,0,0,12,12,46.1287841796875,0.014918798489172484,16.516801834106445,35.50960159301758,0,0,0,0,0,0,0,6,3,1,273,273,4,100,11,273,1,S6/N77/C1,-1654,-890,25,6,4240821235048464,16,297.6883239746094,55,1,0,37,0,977,978
CellReports,1721196518604,1,0.03614400327205658,0.02263999730348587,0,0,23,23,96.772705078125,0.023803992821853588,36.144004821777344,22.639997482299805,0,0,0,0,0,0,0,9,7,1,273,273,18,100,49,273,1,S2/N77/C2,-500,1136,25,2,4240821235048453,5,373.4028625488281,61,1,120,37,0,977,978
CellReports,1721196518604,0,0,0,0,0,22,22,36,0.01597388014678978,0,0,0,0,0,0,0,0,0,8,0,0,273,273,0,0,0,0,1,S6/N77/C2,-1654,-890,25,6,4240821235048465,17,0,,1,120,37,0,977,978
CellReports,1721196518604,1,0.01992960087954998,0.04344960302114487,0,0,11,11,52.88130569458008,0.01645124598121402,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,6,2,1,273,273,5,100,14,273,1,S1/N77/C1,-1655,1065,25,1,4240821235048449,1,376.87420654296875,100,1,0,37,0,977,978
CellReports,1721196517601,0,0,0,0,0,22,22,36,0.01596388014678978,0,0,0,0,0,0,0,0,0,8,0,0,273,273,0,0,0,0,1,S6/N77/C2,-1654,-890,25,6,4240821235048465,17,0,,1,120,37,0,976,977
CellReports,1721196517601,1,0.01992960087954998,0.04344960302114487,0,0,11,11,52.88130569458008,0.016436556729402387,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,6,2,1,273,273,5,100,14,273,1,S1/N77/C1,-1655,1065,25,1,4240821235048449,1,376.87420654296875,100,1,0,37,0,976,977
CellReports,1721196517601,1,0.05978880450129509,0.04344959929585457,0,0,8,8,86.6439208984375,0.017939930860211877,59.78880310058594,43.44960021972656,0,0,0,0,0,0,0,6,6,1,273,273,15,100,42,273,1,S6/N77/C3,-1654,-890,25,6,4240821235048466,18,689.1286010742188,100,1,240,37,0,976,977
CellReports,1721196517601,1,0.009984799660742283,0.04344960302114487,0,0,11,11,52.88130569458008,0.012957131885171122,9.9847993850708,43.44960403442383,0,0,0,0,0,0,0,7,3,1,273,273,5,100,14,273,1,S7/N77/C3,-548,-1209,25,7,4240821235048469,21,376.87420654296875,33,1,240,37,0,976,977
CellReports,1721196517601,1,0.025976799428462982,0.04233760014176369,0,0,29,29,52.88130569458008,0.015197656400769002,25.97679901123047,42.33760070800781,0,0,0,0,0,0,0,7,6,1,273,273,6,100,18,273,1,S8/N77/C1,753,-1161,25,8,4240821235048470,22,417.7657775878906,56,1,0,37,0,976,977
CellReports,1721196517601,1,0.020652800798416138,0.022726399824023247,0,0,16,16,69.76261138916016,0.021408101500095037,20.652801513671875,22.72640037536621,0,0,0,0,0,0,0,6,4,1,273,273,10,100,28,273,1,S2/N77/C3,-500,1136,25,2,4240821235048454,6,295.9522399902344,54,1,240,37,0,976,977
CellReports,1721196517601,1,0.026792801916599274,0.01730799861252308,0,0,17,16,86.6439208984375,0.02501226044251569,26.792802810668945,17.307998657226562,0,0,0,0,0,0,0,11,7,1,273,273,15,100,42,273,1,S3/N77/C2,1042,1095,25,3,4240821235048456,8,308.80413818359375,48,1,120,37,0,976,977
CellReports,1721196517601,1,0.038817599415779114,0.04052960127592087,0,0,25,25,63.01008987426758,0.01732282532180081,38.81760025024414,40.52960205078125,0,0,0,0,0,0,0,8,5,1,273,273,10,100,29,273,1,S5/N77/C3,1425,-88,25,5,4240821235048463,15,504.96038818359375,78,1,240,37,0,976,977
CellReports,1721196517601,1,0.02728559821844101,0.04295039921998978,0,0,11,11,79.89139556884766,0.018537341541013642,27.285598754882812,42.95039749145508,0,0,0,0,0,0,0,8,6,1,273,273,7,100,19,273,1,S3/N77/C1,1042,1095,25,3,4240821235048455,7,652.6560668945312,46,1,0,37,0,976,977
CellReports,1721196517601,1,0.026577599346637726,0.03943600133061409,0,0,27,27,42.75252151489258,0.01726374074897429,26.577598571777344,39.43600082397461,0,0,0,0,0,0,0,12,4,1,273,273,6,100,18,273,1,S7/N77/C1,-548,-1209,25,7,4240821235048467,19,244.28968811035156,66,1,0,37,0,976,977
CellReports,1721196517601,1,0.006930400151759386,0.02680160105228424,0,0,26,26,42.75252151489258,0.014954753156926391,6.930400371551514,26.80160140991211,0,0,0,0,0,0,0,9,2,1,273,273,2,100,8,273,1,S7/N77/C2,-548,-1209,25,7,4240821235048468,20,162.5354461669922,70,1,120,37,0,976,977
CellReports,1721196517601,1,0.022251999005675316,0.03914400190114975,0,0,16,16,59.63383102416992,0.016353088047155195,22.251998901367188,39.14400100708008,0,0,0,0,0,0,0,9,4,1,273,273,6,100,17,273,1,S4/N77/C2,-1015,-80,25,4,4240821235048459,11,432.4793395996094,67,1,120,37,0,976,977
CellReports,1721196517601,1,0.019260799512267113,0.04175039753317833,0,0,20,20,42.75252151489258,0.014489579377212491,19.260799407958984,41.750396728515625,0,0,0,0,0,0,0,5,5,1,273,273,5,100,14,273,1,S1/N77/C2,-1655,1065,25,1,4240821235048450,2,233.08099365234375,38,1,120,37,0,976,977
CellReports,1721196517601,1,0.039606399834156036,0.04314320161938667,0,0,15,15,83.26766204833984,0.019932862880155413,39.60639953613281,43.1431999206543,0,0,0,0,0,0,0,9,6,1,273,273,10,100,27,273,1,S2/N77/C1,-500,1136,25,2,4240821235048452,4,661.3468627929688,66,1,0,37,0,976,977
CellReports,1721196517601,1,0.04700160026550293,0.03289920091629028,0,0,15,15,90.02017974853516,0.02050964085298626,47.00160217285156,32.899200439453125,0,0,0,0,0,0,0,11,11,1,273,273,16,100,45,273,1,S4/N77/C3,-1015,-80,25,4,4240821235048460,12,521.8118896484375,60,1,240,37,0,976,977
CellReports,1721196517601,1,0.01992960087954998,0.04344960302114487,0,0,10,10,52.88130569458008,0.016306195529038912,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S1/N77/C3,-1655,1065,25,1,4240821235048451,3,376.87420654296875,100,1,240,37,0,976,977
CellReports,1721196517601,1,0.02967119961977005,0.038068801164627075,0,0,18,18,63.01008987426758,0.014900357835911465,29.671199798583984,38.06880187988281,0,0,0,0,0,0,0,7,6,1,273,273,8,100,24,273,1,S8/N77/C3,753,-1161,25,8,4240821235048472,24,470.89599609375,61,1,240,37,0,976,977
CellReports,1721196517601,1,0.03613520413637161,0.02263999730348587,0,0,23,23,96.772705078125,0.02377711151533171,36.13520431518555,22.639997482299805,0,0,0,0,0,0,0,9,7,1,273,273,18,100,49,273,1,S2/N77/C2,-500,1136,25,2,4240821235048453,5,373.2126770019531,61,1,120,37,0,976,977
CellReports,1721196517601,1,0.015599199570715427,0.04015279933810234,0,0,19,19,69.76261138916016,0.01961211805623985,15.599199295043945,40.15279769897461,0,0,0,0,0,0,0,11,5,1,273,273,4,100,13,273,1,S5/N77/C2,1425,-88,25,5,4240821235048462,14,571.3547973632812,31,1,120,37,0,976,977
CellReports,1721196517601,1,0.011289600282907486,0.04344960302114487,0,0,18,18,42.75252151489258,0.013404486508000708,11.289600372314453,43.44960403442383,0,0,0,0,0,0,0,7,2,1,273,273,2,100,8,273,1,S5/N77/C1,1425,-88,25,5,4240821235048461,13,264.0686340332031,84,1,0,37,0,976,977
CellReports,1721196517601,1,0.016126399859786034,0.043136000633239746,0,0,36,36,46.1287841796875,0.01602671612106564,16.126399993896484,43.13600158691406,0,0,0,0,0,0,0,8,6,1,273,273,4,100,11,273,1,S3/N77/C3,1042,1095,25,3,4240821235048457,9,298.7809143066406,27,1,240,37,0,976,977
CellReports,1721196517601,1,0.0137320002540946,0.03628719970583916,0,0,12,12,49.50504684448242,0.014905984938085504,13.732000350952148,36.287200927734375,0,0,0,0,0,0,0,6,3,1,273,273,3,100,10,273,1,S6/N77/C1,-1654,-890,25,6,4240821235048464,16,314.2467956542969,46,1,0,37,0,976,977
CellReports,1721196517601,1,0.01992960087954998,0.04344960302114487,0,0,14,14,52.88130569458008,0.01443049480438601,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S8/N77/C2,753,-1161,25,8,4240821235048471,23,376.87420654296875,100,1,120,37,0,976,977
CellReports,1721196517601,0,0,0,0,0,16,16,36,0.012572613236617205,0,0,0,0,0,0,0,0,0,4,0,0,273,273,0,0,0,0,1,S4/N77/C1,-1015,-80,25,4,4240821235048458,10,0,,1,0,37,0,976,977
CellReports,1721196516619,1,0.01992960087954998,0.04344960302114487,0,0,14,14,52.88130569458008,0.014415805552574377,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S8/N77/C2,753,-1161,25,8,4240821235048471,23,376.87420654296875,100,1,120,37,0,975,976
CellReports,1721196516619,0,0,0,0,0,16,16,36,0.012562613236617205,0,0,0,0,0,0,0,0,0,4,0,0,273,273,0,0,0,0,1,S4/N77/C1,-1015,-80,25,4,4240821235048458,10,0,,1,0,37,0,975,976
CellReports,1721196516619,1,0.04697360098361969,0.03289920091629028,0,0,15,15,90.02017974853516,0.020484635247189038,46.973602294921875,32.899200439453125,0,0,0,0,0,0,0,11,11,1,273,273,16,100,44,273,1,S4/N77/C3,-1015,-80,25,4,4240821235048460,12,521.8829956054688,60,1,240,37,0,975,976
CellReports,1721196516619,1,0.02675599977374077,0.017475198954343796,0,0,16,16,86.6439208984375,0.02498819268708079,26.756000518798828,17.47519874572754,0,0,0,0,0,0,0,11,7,1,273,273,15,100,42,273,1,S3/N77/C2,1042,1095,25,3,4240821235048456,8,314.98114013671875,48,1,120,37,0,975,976
CellReports,1721196516619,1,0.05970880389213562,0.04344959929585457,0,0,8,8,49.50504684448242,0.01791586310477698,59.708805084228516,43.44960021972656,0,0,0,0,0,0,0,6,6,1,273,273,15,100,41,273,1,S6/N77/C3,-1654,-890,25,6,4240821235048466,18,362.1448669433594,100,1,240,37,0,975,976
CellReports,1721196516619,1,0.00996480043977499,0.04344639927148819,0,0,22,21,42.75252151489258,0.015953880146789782,9.964800834655762,43.4463996887207,0,0,0,0,0,0,0,8,1,1,273,273,2,100,7,273,1,S6/N77/C2,-1654,-890,25,6,4240821235048465,17,233.08099365234375,100,1,120,37,0,975,976
CellReports,1721196516619,1,0.01992960087954998,0.04344960302114487,0,0,11,11,52.88130569458008,0.016421867477590755,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,6,2,1,273,273,5,100,14,273,1,S1/N77/C1,-1655,1065,25,1,4240821235048449,1,376.87420654296875,100,1,0,37,0,975,976
CellReports,1721196516619,1,0.02064640074968338,0.022726399824023247,0,0,16,16,69.76261138916016,0.021388722996471772,20.646400451660156,22.72640037536621,0,0,0,0,0,0,0,6,4,1,273,273,10,100,28,273,1,S2/N77/C3,-500,1136,25,2,4240821235048454,6,295.9522399902344,54,1,240,37,0,975,976
CellReports,1721196516619,1,0.01992960087954998,0.04344960302114487,0,0,11,11,52.88130569458008,0.01294244263335949,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,7,2,1,273,273,5,100,14,273,1,S7/N77/C3,-548,-1209,25,7,4240821235048469,21,376.87420654296875,100,1,240,37,0,975,976
CellReports,1721196516619,1,0.022091999650001526,0.04233760014176369,0,0,29,29,63.01008987426758,0.01518296714895737,22.091999053955078,42.33760070800781,0,0,0,0,0,0,0,7,6,1,273,273,5,100,15,273,1,S8/N77/C1,753,-1161,25,8,4240821235048470,22,494.8921813964844,52,1,0,37,0,975,976
CellReports,1721196516619,1,0.05506880208849907,0.04314320161938667,0,0,15,15,66.3863525390625,0.019909732975082844,55.06880187988281,43.1431999206543,0,0,0,0,0,0,0,9,6,1,273,273,14,100,39,273,1,S2/N77/C1,-500,1136,25,2,4240821235048452,4,583.4091186523438,92,1,0,37,0,975,976
CellReports,1721196516619,1,0.010444000363349915,0.0410647988319397,0,0,27,27,49.50504684448242,0.017251865048249635,10.444000244140625,41.06480026245117,0,0,0,0,0,0,0,12,4,1,273,273,2,100,8,273,1,S7/N77/C1,-548,-1209,25,7,4240821235048467,19,234.09332275390625,26,1,0,37,0,975,976
CellReports,1721196516619,1,0.03181760013103485,0.04137599840760231,0,0,25,25,49.50504684448242,0.0173053225189022,31.81760025024414,41.375999450683594,0,0,0,0,0,0,0,8,5,1,273,273,8,100,23,273,1,S5/N77/C3,1425,-88,25,5,4240821235048463,15,324.3305969238281,64,1,240,37,0,975,976
CellReports,1721196516619,1,0.05214160308241844,0.04295039921998978,0,0,11,11,86.6439208984375,0.0185151494863034,52.1416015625,42.95039749145508,0,0,0,0,0,0,0,8,6,1,273,273,13,100,36,273,1,S3/N77/C1,1042,1095,25,3,4240821235048455,7,690.0519409179688,87,1,0,37,0,975,976
CellReports,1721196516619,1,0.00996480043977499,0.03591280058026314,0,0,20,20,52.88130569458008,0.014477703676487838,9.964800834655762,35.91279983520508,0,0,0,0,0,0,0,5,5,1,273,273,2,100,7,273,1,S1/N77/C2,-1655,1065,25,1,4240821235048450,2,188.81529235839844,20,1,120,37,0,975,976
CellReports,1721196516619,1,0.006948800291866064,0.02680160105228424,0,0,26,26,42.75252151489258,0.014942877456201738,6.948800086975098,26.80160140991211,0,0,0,0,0,0,0,9,2,1,273,273,2,100,8,273,1,S7/N77/C2,-548,-1209,25,7,4240821235048468,20,162.1050567626953,70,1,120,37,0,975,976
CellReports,1721196516619,1,0.025790398940443993,0.039608001708984375,0,0,16,16,59.63383102416992,0.01633652309461891,25.7903995513916,39.608001708984375,0,0,0,0,0,0,0,9,4,1,273,273,7,100,20,273,1,S4/N77/C2,-1015,-80,25,4,4240821235048459,11,432.4793395996094,76,1,120,37,0,975,976
CellReports,1721196516619,1,0.015556801110506058,0.03667519986629486,0,0,12,12,49.50504684448242,0.014892233536636199,15.556800842285156,36.675201416015625,0,0,0,0,0,0,0,6,3,1,273,273,4,100,12,273,1,S6/N77/C1,-1654,-890,25,6,4240821235048464,16,319.4179382324219,52,1,0,37,0,975,976
CellReports,1721196516619,1,0.03611680120229721,0.02263999730348587,0,0,23,23,96.772705078125,0.023750230208809835,36.11680221557617,22.639997482299805,0,0,0,0,0,0,0,9,7,1,273,273,18,100,49,273,1,S2/N77/C2,-500,1136,25,2,4240821235048453,5,373.2457580566406,61,1,120,37,0,975,976
CellReports,1721196516619,1,0.01992960087954998,0.04344960302114487,0,0,10,10,52.88130569458008,0.01629150627722728,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S1/N77/C3,-1655,1065,25,1,4240821235048451,3,376.87420654296875,100,1,240,37,0,975,976
CellReports,1721196516619,1,0.02967119961977005,0.038068801164627075,0,0,18,18,63.01008987426758,0.014882855033012853,29.671199798583984,38.06880187988281,0,0,0,0,0,0,0,7,6,1,273,273,8,100,24,273,1,S8/N77/C3,753,-1161,25,8,4240821235048472,24,471.23883056640625,61,1,240,37,0,975,976
CellReports,1721196516619,1,0.013782400637865067,0.041756801307201385,0,0,36,36,79.89139556884766,0.01601390256997866,13.782401084899902,41.75680160522461,0,0,0,0,0,0,0,8,6,1,273,273,3,100,9,273,1,S3/N77/C3,1042,1095,25,3,4240821235048457,9,644.7453002929688,23,1,240,37,0,975,976
CellReports,1721196516619,1,0.03985920175909996,0.038550399243831635,0,0,19,19,59.63383102416992,0.019592739552616586,39.85920333862305,38.55039978027344,0,0,0,0,0,0,0,11,5,1,273,273,10,100,28,273,1,S5/N77/C2,1425,-88,25,5,4240821235048462,14,456.19744873046875,80,1,120,37,0,975,976
CellReports,1721196516619,1,0.011289600282907486,0.04344960302114487,0,0,18,18,42.75252151489258,0.013392610807276054,11.289600372314453,43.44960403442383,0,0,0,0,0,0,0,7,2,1,273,273,2,100,8,273,1,S5/N77/C1,1425,-88,25,5,4240821235048461,13,264.0686340332031,84,1,0,37,0,975,976
CellReports,1721196515664,1,0.02720480039715767,0.039314400404691696,0,0,19,19,63.01008987426758,0.0195761746000803,27.20479965209961,39.31439971923828,0,0,0,0,0,0,0,11,5,1,273,273,7,100,19,273,1,S5/N77/C2,1425,-88,25,5,4240821235048462,14,496.4411315917969,54,1,120,37,0,974,975
CellReports,1721196515664,1,0.011289600282907486,0.04344960302114487,0,0,18,18,42.75252151489258,0.013380735106551401,11.289600372314453,43.44960403442383,0,0,0,0,0,0,0,7,2,1,273,273,2,100,8,273,1,S5/N77/C1,1425,-88,25,5,4240821235048461,13,264.0686340332031,84,1,0,37,0,974,975
CellReports,1721196515664,1,0.009984799660742283,0.03896480053663254,0,0,20,20,59.63383102416992,0.014463014424676205,9.9847993850708,38.96480178833008,0,0,0,0,0,0,0,5,5,1,273,273,5,100,14,273,1,S1/N77/C2,-1655,1065,25,1,4240821235048450,2,510.58270263671875,20,1,120,37,0,974,975
CellReports,1721196515664,1,0.01992960087954998,0.04344960302114487,0,0,11,11,59.63383102416992,0.016407178225779123,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,6,2,1,273,273,5,100,14,273,1,S1/N77/C1,-1655,1065,25,1,4240821235048449,1,501.2993469238281,100,1,0,37,0,974,975
CellReports,1721196515664,1,0.04698000103235245,0.03289920091629028,0,0,15,15,90.02017974853516,0.020459629641391815,46.97999954223633,32.899200439453125,0,0,0,0,0,0,0,11,11,1,273,273,16,100,45,273,1,S4/N77/C3,-1015,-80,25,4,4240821235048460,12,522.0518188476562,60,1,240,37,0,974,975
CellReports,1721196515664,1,0.01992960087954998,0.04344960302114487,0,0,14,14,52.88130569458008,0.014401116300762745,19.929601669311523,43.44960403442383,0,0,0,0,0,0,0,5,2,1,273,273,5,100,14,273,1,S8/N77/C2,753,-1161,25,8,4240821235048471,23,376.87420654296875,100,1,120,37,0,974,975
CellReports,1721196515664,0,0,0,0,0,16,16,36,0.012552613236617206,0,0,0,0,0,0,0,0,0,4,0,0,273,273,0,0,0,0,1,S4/N77/C1,-1015,-80,25,4,4240821235048458,10,0,,1,0,37,0,974,975
CellReports,1721196515664,1,0.00996480043977499,0.04344639927148819,0,0,22,21,42.75252151489258,0.01594200444606513,9.964800834655762,43.4463996887207,0,0,0,0,0,0,0,8,1,1,273,273,2,100,7,273,1,S6/N77/C2,-1654,-890,25,6,4240821235048465,17,233.08099365234375,100,1,120,37,0,974,975
CellReports,1721196515664,1,0.027291201055049896,0.0202471986413002,0,0,16,16,96.772705078125,0.024964124931645893,27.291200637817383,20.2471981048584,0,0,0,0,0,0,0,11,7,1,273,273,15,100,42,273,1,S3/N77/C2,1042,1095,25,3,4240821235048456,8,379.83441162109375,49,1,120,37,0,974,975
CellReports,1721196515664,1,0.017927998676896095,0.04254399612545967,0,0,8,8,76.51513671875,0.017902111703327672,17.92799949645996,42.54399490356445,0,0,0,0,0,0,0,6,6,1,273,273,4,100,12,273,1,S6/N77/C3,-1654,-890,25,6,4240821235048466,18,658.4005126953125,30,1,240,37,0,974,975
CellReports,1721196515664,1,0.05978880450129509,0.04344959929585457,0,0,11,11,86.6439208984375,0.0184910817308685,59.78880310058594,43.44960021972656,0,0,0,0,0,0,0,8,6,1,273,273,15,100,42,273,1,S3/N77/C1,1042,1095,25,3,4240821235048455,7,690.0519409179688,100,1,0,37,0,974,975
CellReports,1721196515664,1,0.03118320181965828,0.043143197894096375,0,0,29,29,56.257568359375,0.015165464346058758,31.183202743530273,43.14319610595703,0,0,0,0,0,0,0,7,6,1,273,273,8,100,22,273,1,S8/N77/C1,753,-1161,25,8,4240821235048470,22,452.00677490234375,71,1,0,37,0,974,975
CellReports,1721196515664,1,0.02064640074968338,0.022726399824023247,0,0,16,16,69.76261138916016,0.021369344492848507,20.646400451660156,22.72640037536621,0,0,0,0,0,0,0,6,4,1,273,273,10,100,28,273,1,S2/N77/C3,-500,1136,25,2,4240821235048454,6,296.0439758300781,54,1,240,37,0,974,975
